airport,terminal,date,hour,us_avg_wait,us_max_wait,non_us_avg_wait,non_us_max_wait,all_avg_wait,all_max_wait,all_n_0..15,all_n_16..30,all_n_31..45,all_n_46..60,all_n_61..90,all_n_91..120,all_n_120..,all_excluded,all_total,all_flights,all_booths
ORD,Terminal 5,3/21/2016,0700 - 0800,20,83,41,93,34,93,187,76,70,57,103,3,0,20,516,3,16
ORD,Terminal 5,3/21/2016,0800 - 0900,9,51,24,60,22,60,180,44,74,58,0,0,0,20,376,2,12
ORD,Terminal 5,3/21/2016,0900 - 1000,7,43,42,76,30,76,179,67,59,113,64,0,0,15,497,3,15
ORD,Terminal 5,3/21/2016,1100 - 1200,2,16,9,20,5,20,261,41,0,0,0,0,0,6,308,2,18
ORD,Terminal 5,3/21/2016,1200 - 1300,6,28,10,32,9,32,645,113,5,0,0,0,0,25,788,4,26
ORD,Terminal 5,3/21/2016,1300 - 1400,5,25,13,33,9,33,675,172,4,0,0,0,0,31,882,4,27
ORD,Terminal 5,3/21/2016,1400 - 1500,17,83,28,90,22,90,832,602,211,119,130,0,0,75,1969,8,31
ORD,Terminal 5,3/21/2016,1500 - 1600,9,72,29,88,17,88,975,226,63,93,103,0,0,52,1512,10,21
ORD,Terminal 5,3/21/2016,1600 - 1700,9,65,30,70,17,70,871,202,63,95,102,0,0,69,1402,9,21
ORD,Terminal 5,3/21/2016,1700 - 1800,7,29,41,71,19,71,193,50,10,44,20,0,0,11,328,2,18
ORD,Terminal 5,3/21/2016,1800 - 1900,12,66,25,69,16,69,1108,509,188,85,29,0,0,69,1988,12,24
ORD,Terminal 5,3/21/2016,1900 - 2000,11,68,36,77,22,77,491,208,47,80,94,0,0,34,954,6,20
ORD,Terminal 5,3/21/2016,2000 - 2100,8,59,32,72,19,72,358,130,71,76,16,0,0,21,672,4,18
ORD,Terminal 5,3/21/2016,2100 - 2200,10,31,29,30,10,31,100,15,3,0,0,0,0,5,123,1,5
ORD,Terminal 5,3/21/2016,2300 - 0000,15,41,17,44,16,44,77,58,16,0,0,0,0,8,159,1,7
ORD,Terminal 5,3/22/2016,0000 - 0100,5,25,14,25,10,25,60,22,0,0,0,0,0,1,83,1,7
ORD,Terminal 5,3/22/2016,0100 - 0200,19,37,19,37,19,37,44,49,27,0,0,0,0,3,123,1,4
ORD,Terminal 5,3/22/2016,0500 - 0600,7,24,16,27,13,27,54,58,0,0,0,0,0,4,116,1,9
ORD,Terminal 5,3/22/2016,0600 - 0700,4,23,25,78,22,78,99,32,20,15,19,0,0,6,191,2,11
ORD,Terminal 5,3/22/2016,0700 - 0800,22,122,71,123,54,123,81,31,21,34,81,62,7,10,327,1,10
ORD,Terminal 5,3/22/2016,0800 - 0900,8,48,32,86,28,86,159,11,27,65,41,0,0,8,311,2,11
ORD,Terminal 5,3/22/2016,0900 - 1000,11,44,26,51,19,51,114,59,62,10,0,0,0,8,253,2,14
ORD,Terminal 5,3/22/2016,1100 - 1200,4,16,5,11,4,16,85,5,0,0,0,0,0,0,90,1,9
ORD,Terminal 5,3/22/2016,1200 - 1300,3,22,17,37,11,37,388,156,35,0,0,0,0,17,596,3,23
ORD,Terminal 5,3/22/2016,1300 - 1400,7,21,9,20,8,21,88,11,0,0,0,0,0,2,101,1,22
ORD,Terminal 5,3/22/2016,1400 - 1500,13,148,39,159,27,159,891,445,210,71,46,53,88,63,1867,8,27
ORD,Terminal 5,3/22/2016,1500 - 1600,22,168,66,193,40,193,435,408,188,106,99,39,159,127,1561,9,20
ORD,Terminal 5,3/22/2016,1600 - 1700,45,180,105,190,69,190,92,51,153,321,170,35,179,44,1045,6,18
ORD,Terminal 5,3/22/2016,1700 - 1800,41,131,105,179,61,179,116,156,301,332,153,20,195,55,1328,9,23
ORD,Terminal 5,3/22/2016,1800 - 1900,27,164,76,176,49,176,144,469,285,124,67,13,195,40,1337,8,25
ORD,Terminal 5,3/22/2016,1900 - 2000,24,75,56,129,36,129,251,238,296,136,38,90,15,33,1097,6,19
ORD,Terminal 5,3/22/2016,2000 - 2100,11,64,47,78,35,78,71,41,13,25,56,0,0,6,212,1,17
ORD,Terminal 5,3/22/2016,2100 - 2200,5,17,15,17,6,17,80,5,0,0,0,0,0,3,88,1,8
ORD,Terminal 5,3/22/2016,2300 - 0000,14,27,14,33,14,33,57,45,4,0,0,0,0,6,112,1,5
ORD,Terminal 5,3/23/2016,0000 - 0100,5,16,11,22,10,22,30,10,0,0,0,0,0,3,43,1,5
ORD,Terminal 5,3/23/2016,0100 - 0200,3,9,4,9,3,9,58,0,0,0,0,0,0,2,60,1,6
ORD,Terminal 5,3/23/2016,0400 - 0500,13,46,30,52,25,52,36,36,36,9,0,0,0,4,121,1,6
ORD,Terminal 5,3/23/2016,0700 - 0800,1,15,7,21,5,21,140,18,0,0,0,0,0,5,163,2,8
ORD,Terminal 5,3/23/2016,0800 - 0900,5,20,7,22,6,22,139,14,0,0,0,0,0,5,158,1,11
ORD,Terminal 5,3/23/2016,0900 - 1000,9,75,35,82,25,82,405,120,80,123,100,0,0,44,872,5,18
ORD,Terminal 5,3/23/2016,1100 - 1200,17,24,18,23,17,24,31,102,0,0,0,0,0,8,141,1,14
ORD,Terminal 5,3/23/2016,1200 - 1300,4,18,8,22,6,22,645,37,0,0,0,0,0,19,701,3,24
ORD,Terminal 5,3/23/2016,1300 - 1400,6,25,12,25,9,25,378,113,0,0,0,0,0,32,523,3,24
ORD,Terminal 5,3/23/2016,1400 - 1500,20,76,31,93,26,93,356,364,187,92,66,2,0,88,1155,5,25
ORD,Terminal 5,3/23/2016,1500 - 1600,15,61,39,79,26,79,705,525,255,246,152,0,0,105,1988,9,22
ORD,Terminal 5,3/23/2016,1600 - 1700,11,69,40,84,23,84,596,171,80,86,135,0,0,56,1124,7,23
ORD,Terminal 5,3/23/2016,1700 - 1800,12,51,25,62,16,62,731,365,90,82,2,0,0,51,1321,9,21
ORD,Terminal 5,3/23/2016,1800 - 1900,10,36,15,34,12,36,1016,490,9,0,0,0,0,56,1571,10,20
ORD,Terminal 5,3/23/2016,1900 - 2000,9,41,16,44,13,44,463,210,39,0,0,0,0,22,734,4,23
ORD,Terminal 5,3/23/2016,2000 - 2100,19,53,29,59,22,59,197,325,106,57,0,0,0,24,709,4,17
ORD,Terminal 5,3/23/2016,2100 - 2200,2,6,2,6,2,6,108,0,0,0,0,0,0,2,110,1,3
ORD,Terminal 5,3/23/2016,2300 - 0000,11,31,15,31,13,31,90,47,2,0,0,0,0,7,146,1,9
ORD,Terminal 5,3/24/2016,0000 - 0100,5,31,16,31,10,31,115,48,2,0,0,0,0,9,174,2,9
ORD,Terminal 5,3/24/2016,0100 - 0200,2,12,4,13,3,13,140,0,0,0,0,0,0,3,143,1,9
ORD,Terminal 5,3/24/2016,0400 - 0500,23,61,45,88,41,88,10,22,30,33,12,0,0,4,111,1,7
ORD,Terminal 5,3/24/2016,0600 - 0700,1,50,25,60,17,60,94,31,25,20,0,0,0,7,177,1,8
ORD,Terminal 5,3/24/2016,0700 - 0800,22,99,58,112,48,112,92,31,30,41,115,35,0,13,357,2,12
ORD,Terminal 5,3/24/2016,0800 - 0900,4,43,21,52,15,52,194,58,61,14,0,0,0,12,339,3,10
ORD,Terminal 5,3/24/2016,0900 - 1000,9,27,15,28,11,28,137,44,0,0,0,0,0,52,233,1,11
ORD,Terminal 5,3/24/2016,1100 - 1200,4,12,5,12,4,12,173,0,0,0,0,0,0,6,179,1,14
ORD,Terminal 5,3/24/2016,1200 - 1300,4,48,18,61,11,61,435,83,60,12,1,0,0,20,611,3,21
ORD,Terminal 5,3/24/2016,1300 - 1400,9,41,19,42,14,42,333,144,54,0,0,0,0,20,551,3,21
ORD,Terminal 5,3/24/2016,1400 - 1500,6,25,9,25,7,25,730,83,0,0,0,0,0,46,859,5,26
ORD,Terminal 5,3/24/2016,1500 - 1600,10,70,22,72,15,72,1250,316,171,103,23,0,0,79,1942,10,25
ORD,Terminal 5,3/24/2016,1600 - 1700,11,59,34,75,21,75,875,407,241,231,54,0,0,97,1905,8,25
ORD,Terminal 5,3/24/2016,1700 - 1800,6,51,19,57,9,57,921,139,54,18,0,0,0,37,1169,7,23
ORD,Terminal 5,3/24/2016,1800 - 1900,10,32,15,32,11,32,822,262,5,0,0,0,0,38,1127,7,21
ORD,Terminal 5,3/24/2016,1900 - 2000,12,45,16,45,14,45,963,600,77,0,0,0,0,48,1688,8,27
ORD,Terminal 5,3/24/2016,2000 - 2100,8,39,16,42,11,42,429,159,37,0,0,0,0,20,645,3,17
ORD,Terminal 5,3/24/2016,2200 - 2300,6,16,7,9,6,16,106,4,0,0,0,0,0,6,116,1,5
ORD,Terminal 5,3/24/2016,2300 - 0000,6,32,21,32,9,32,247,52,8,0,0,0,0,11,318,2,8
ORD,Terminal 5,3/25/2016,0000 - 0100,8,28,16,28,12,28,86,39,0,0,0,0,0,6,131,1,7
ORD,Terminal 5,3/25/2016,0100 - 0200,10,25,14,26,12,26,99,43,0,0,0,0,0,6,148,1,7
ORD,Terminal 5,3/25/2016,0200 - 0300,2,11,7,13,4,13,104,0,0,0,0,0,0,5,109,1,7
ORD,Terminal 5,3/25/2016,0500 - 0600,20,44,26,42,23,44,35,70,29,0,0,0,0,5,139,1,9
ORD,Terminal 5,3/25/2016,0600 - 0700,1,26,12,28,7,28,154,48,0,0,0,0,0,6,208,1,11
ORD,Terminal 5,3/25/2016,0700 - 0800,19,92,44,92,35,92,99,53,58,53,53,7,0,9,332,1,15
ORD,Terminal 5,3/25/2016,0800 - 0900,5,33,19,39,13,39,97,47,28,0,0,0,0,7,179,2,10
ORD,Terminal 5,3/25/2016,0900 - 1000,7,36,16,43,13,43,369,102,78,0,0,0,0,15,564,3,15
ORD,Terminal 5,3/25/2016,1100 - 1200,6,15,8,14,6,15,170,0,0,0,0,0,0,6,176,1,14
ORD,Terminal 5,3/25/2016,1200 - 1300,5,21,12,31,8,31,844,179,3,0,0,0,0,42,1068,6,24
ORD,Terminal 5,3/25/2016,1300 - 1400,5,20,11,21,8,21,367,58,0,0,0,0,0,15,440,2,32
ORD,Terminal 5,3/25/2016,1400 - 1500,13,71,24,74,18,74,1083,279,284,138,49,0,0,63,1896,8,30
ORD,Terminal 5,3/25/2016,1500 - 1600,7,37,22,57,12,57,849,235,122,25,0,0,0,38,1269,7,25
ORD,Terminal 5,3/25/2016,1600 - 1700,8,41,16,41,11,41,1198,428,62,0,0,0,0,62,1750,9,28
ORD,Terminal 5,3/25/2016,1700 - 1800,9,55,21,58,12,58,1184,326,91,37,0,0,0,58,1696,9,25
ORD,Terminal 5,3/25/2016,1800 - 1900,11,40,23,47,14,47,1306,718,175,7,0,0,0,69,2275,12,33
ORD,Terminal 5,3/25/2016,1900 - 2000,13,53,29,53,17,53,957,697,243,32,0,0,0,67,1996,11,19
ORD,Terminal 5,3/25/2016,2000 - 2100,15,41,19,35,16,41,184,288,35,0,0,0,0,19,526,3,13
ORD,Terminal 5,3/25/2016,2100 - 2200,8,21,13,21,9,21,338,70,0,0,0,0,0,20,428,2,11
ORD,Terminal 5,3/25/2016,2300 - 0000,8,28,15,29,10,29,189,57,0,0,0,0,0,13,259,2,6
ORD,Terminal 5,3/26/2016,0000 - 0100,13,27,14,27,14,27,77,61,0,0,0,0,0,8,146,1,6
ORD,Terminal 5,3/26/2016,0400 - 0500,6,37,22,39,9,39,183,41,10,0,0,0,0,7,241,2,9
ORD,Terminal 5,3/26/2016,0500 - 0600,5,19,9,21,5,21,382,16,0,0,0,0,0,11,409,3,5
ORD,Terminal 5,3/26/2016,0600 - 0700,1,9,9,23,7,23,126,28,0,0,0,0,0,6,160,1,7
ORD,Terminal 5,3/26/2016,0700 - 0800,5,9,8,12,7,12,17,0,0,0,0,0,0,0,17,1,2
ORD,Terminal 5,3/26/2016,0800 - 0900,9,75,33,78,25,78,350,122,84,65,106,0,0,23,750,4,9
ORD,Terminal 5,3/26/2016,0900 - 1000,11,57,35,57,23,57,120,44,46,51,0,0,0,4,265,1,11
ORD,Terminal 5,3/26/2016,1000 - 1100,5,16,6,14,5,16,172,2,0,0,0,0,0,5,179,1,6
ORD,Terminal 5,3/26/2016,1100 - 1200,6,16,9,16,7,16,171,5,0,0,0,0,0,3,179,1,3
ORD,Terminal 5,3/26/2016,1200 - 1300,5,29,17,47,10,47,730,176,56,2,0,0,0,33,997,5,21
ORD,Terminal 5,3/26/2016,1300 - 1400,4,25,15,35,10,35,562,198,15,0,0,0,0,31,806,4,24
ORD,Terminal 5,3/26/2016,1400 - 1500,14,87,31,104,19,104,1183,483,152,150,90,17,0,84,2159,11,24
ORD,Terminal 5,3/26/2016,1500 - 1600,10,86,39,89,19,89,1297,434,134,165,154,0,0,79,2263,9,28
ORD,Terminal 5,3/26/2016,1600 - 1700,7,57,22,56,10,57,954,110,66,32,0,0,0,37,1199,8,24
ORD,Terminal 5,3/26/2016,1700 - 1800,9,29,7,29,9,29,1825,383,0,0,0,0,0,81,2289,14,21
ORD,Terminal 5,3/26/2016,1800 - 1900,9,38,11,33,9,38,1677,237,60,0,0,0,0,53,2027,12,26
ORD,Terminal 5,3/26/2016,1900 - 2000,7,31,9,33,7,33,1976,199,4,0,0,0,0,66,2245,13,26
ORD,Terminal 5,3/26/2016,2000 - 2100,8,25,12,25,9,25,483,42,0,0,0,0,0,20,545,3,16
ORD,Terminal 5,3/26/2016,2100 - 2200,5,13,3,3,5,13,119,0,0,0,0,0,0,1,120,1,5
ORD,Terminal 5,3/26/2016,2200 - 2300,4,30,13,31,6,31,350,40,2,0,0,0,0,14,406,3,8
ORD,Terminal 5,3/26/2016,2300 - 0000,14,25,24,25,14,25,88,69,0,0,0,0,0,8,165,1,1
ORD,Terminal 5,3/27/2016,0000 - 0100,4,10,9,15,5,15,130,0,0,0,0,0,0,7,137,1,4
ORD,Terminal 5,3/27/2016,0100 - 0200,6,20,10,20,7,20,69,12,0,0,0,0,0,3,84,1,5
ORD,Terminal 5,3/27/2016,0400 - 0500,10,73,42,75,14,75,406,40,19,26,21,0,0,12,524,4,5
ORD,Terminal 5,3/27/2016,0500 - 0600,6,42,10,34,6,42,269,20,2,0,0,0,0,10,301,2,5
ORD,Terminal 5,3/27/2016,0600 - 0700,0,14,15,37,10,37,117,41,22,0,0,0,0,7,187,1,6
ORD,Terminal 5,3/27/2016,0700 - 0800,16,122,56,122,41,122,132,43,34,23,47,56,3,10,348,2,7
ORD,Terminal 5,3/27/2016,0800 - 0900,9,85,50,109,40,109,206,18,16,18,90,71,0,15,434,2,11
ORD,Terminal 5,3/27/2016,0900 - 1000,14,76,69,103,45,103,244,49,24,52,215,60,0,21,665,4,17
ORD,Terminal 5,3/27/2016,1100 - 1200,8,27,13,29,9,29,598,194,0,0,0,0,0,21,813,4,10
ORD,Terminal 5,3/27/2016,1200 - 1300,10,26,11,26,10,26,372,131,0,0,0,0,0,27,530,2,22
ORD,Terminal 5,3/27/2016,1300 - 1400,7,45,27,52,16,52,952,340,329,42,0,0,0,66,1729,9,31
ORD,Terminal 5,3/27/2016,1400 - 1500,13,73,32,80,21,80,1082,716,237,173,108,0,0,84,2400,10,30
ORD,Terminal 5,3/27/2016,1500 - 1600,9,44,17,51,11,51,638,169,47,8,0,0,0,28,890,5,24
ORD,Terminal 5,3/27/2016,1600 - 1700,10,42,29,52,18,52,408,221,167,36,0,0,0,30,862,4,32
ORD,Terminal 5,3/27/2016,1700 - 1800,9,33,11,33,9,33,1082,344,7,0,0,0,0,49,1482,10,29
ORD,Terminal 5,3/27/2016,1800 - 1900,10,50,12,51,10,51,1685,233,135,14,0,0,0,65,2132,12,29
ORD,Terminal 5,3/27/2016,1900 - 2000,8,33,12,31,9,33,1243,272,2,0,0,0,0,44,1561,8,25
ORD,Terminal 5,3/27/2016,2000 - 2100,8,18,9,19,8,19,906,35,0,0,0,0,0,36,977,6,23
ORD,Terminal 5,3/27/2016,2100 - 2200,6,23,6,16,6,23,359,5,0,0,0,0,0,17,381,2,10
ORD,Terminal 5,3/27/2016,2200 - 2300,1,8,2,2,1,8,109,0,0,0,0,0,0,2,111,1,4
ORD,Terminal 5,3/27/2016,2300 - 0000,6,18,9,18,7,18,240,12,0,0,0,0,0,11,263,2,6
ORD,Terminal 5,3/28/2016,0100 - 0200,7,19,10,21,8,21,73,18,0,0,0,0,0,2,93,1,5
ORD,Terminal 5,3/28/2016,0500 - 0600,6,23,9,26,7,26,111,38,0,0,0,0,0,6,155,1,8
ORD,Terminal 5,3/28/2016,0600 - 0700,2,25,11,28,8,28,161,55,0,0,0,0,0,6,222,2,8
ORD,Terminal 5,3/28/2016,0700 - 0800,15,55,29,55,23,55,121,100,58,43,0,0,0,7,329,1,10
ORD,Terminal 5,3/28/2016,0900 - 1000,5,25,22,54,17,54,372,101,138,42,0,0,0,22,675,4,17
ORD,Terminal 5,3/28/2016,1000 - 1100,9,33,22,35,16,35,122,95,40,0,0,0,0,8,265,1,18
ORD,Terminal 5,3/28/2016,1100 - 1200,8,29,18,34,12,34,384,184,24,0,0,0,0,25,617,3,16
ORD,Terminal 5,3/28/2016,1200 - 1300,4,19,6,21,5,21,419,12,0,0,0,0,0,14,445,2,26
ORD,Terminal 5,3/28/2016,1300 - 1400,9,44,17,50,13,50,831,369,81,7,0,0,0,55,1343,6,29
ORD,Terminal 5,3/28/2016,1400 - 1500,12,93,42,131,24,131,773,469,189,88,102,63,5,58,1747,8,24
ORD,Terminal 5,3/28/2016,1500 - 1600,22,135,74,146,45,146,574,390,310,130,150,262,128,66,2010,10,25
ORD,Terminal 5,3/28/2016,1600 - 1700,16,121,79,153,41,153,530,183,105,90,62,122,112,108,1312,6,28
ORD,Terminal 5,3/28/2016,1700 - 1800,11,45,36,128,19,128,381,81,40,2,9,31,4,17,565,4,18
ORD,Terminal 5,3/28/2016,1800 - 1900,27,79,47,86,33,86,455,642,434,317,278,0,0,77,2203,12,25
ORD,Terminal 5,3/28/2016,1900 - 2000,14,44,27,49,19,49,380,246,156,10,0,0,0,31,823,5,26
ORD,Terminal 5,3/28/2016,2000 - 2100,9,28,14,29,10,29,391,81,0,0,0,0,0,19,491,3,13
ORD,Terminal 5,3/28/2016,2100 - 2200,5,11,0,0,5,11,129,0,0,0,0,0,0,5,134,1,5
ORD,Terminal 5,3/29/2016,0000 - 0100,8,24,11,24,8,24,217,43,0,0,0,0,0,10,270,2,6
ORD,Terminal 5,3/29/2016,0100 - 0200,5,20,9,20,7,20,127,16,0,0,0,0,0,4,147,1,5
ORD,Terminal 5,3/29/2016,0500 - 0600,8,25,10,25,9,25,80,22,0,0,0,0,0,3,105,1,6
ORD,Terminal 5,3/29/2016,0600 - 0700,1,35,16,42,12,42,118,34,30,0,0,0,0,5,187,1,7
ORD,Terminal 5,3/29/2016,0700 - 0800,13,54,29,60,24,60,145,64,75,62,0,0,0,10,356,2,11
ORD,Terminal 5,3/29/2016,0800 - 0900,7,28,11,30,10,30,145,63,0,0,0,0,0,5,213,1,10
ORD,Terminal 5,3/29/2016,0900 - 1000,6,30,20,46,17,46,237,69,105,3,0,0,0,10,424,3,19
ORD,Terminal 5,3/29/2016,1000 - 1100,11,28,9,28,10,28,152,46,0,0,0,0,0,40,238,1,21
ORD,Terminal 5,3/29/2016,1100 - 1200,7,24,10,24,8,24,438,105,0,0,0,0,0,38,581,4,21
ORD,Terminal 5,3/29/2016,1200 - 1300,11,36,13,36,12,36,465,244,17,0,0,0,0,42,768,3,28
ORD,Terminal 5,3/29/2016,1300 - 1400,15,103,26,112,21,112,837,273,155,75,79,36,0,70,1525,8,28
ORD,Terminal 5,3/29/2016,1400 - 1500,23,136,67,141,50,141,457,277,154,117,320,321,42,80,1768,9,28
ORD,Terminal 5,3/29/2016,1500 - 1600,39,136,92,144,66,144,136,148,308,179,210,308,176,95,1560,8,32
ORD,Terminal 5,3/29/2016,1600 - 1700,28,111,62,114,33,114,213,171,248,88,27,59,0,37,843,5,26
ORD,Terminal 5,3/29/2016,1700 - 1800,17,57,30,57,20,57,280,369,49,67,0,0,0,28,793,5,28
ORD,Terminal 5,3/29/2016,1800 - 1900,9,33,12,33,10,33,958,281,3,0,0,0,0,46,1288,7,24
ORD,Terminal 5,3/29/2016,1900 - 2000,9,27,12,32,10,32,787,197,7,0,0,0,0,34,1025,6,20
ORD,Terminal 5,3/29/2016,2000 - 2100,9,22,10,22,9,22,135,18,0,0,0,0,0,6,159,1,18
ORD,Terminal 5,3/29/2016,2100 - 2200,8,48,25,66,15,66,335,70,78,25,2,0,0,21,531,3,8
ORD,Terminal 5,3/30/2016,0000 - 0100,10,41,21,44,14,44,144,54,37,0,0,0,0,11,246,2,6
ORD,Terminal 5,3/30/2016,0200 - 0300,8,23,11,23,9,23,107,22,0,0,0,0,0,6,135,1,5
ORD,Terminal 5,3/30/2016,0500 - 0600,10,37,18,38,12,38,81,27,16,0,0,0,0,3,127,1,6
ORD,Terminal 5,3/30/2016,0600 - 0700,3,31,13,38,11,38,127,40,17,0,0,0,0,5,189,2,5
ORD,Terminal 5,3/30/2016,0800 - 0900,20,111,39,122,32,122,125,81,49,38,21,22,2,11,349,2,10
ORD,Terminal 5,3/30/2016,0900 - 1000,7,48,26,56,20,56,208,33,82,64,0,0,0,12,399,2,15
ORD,Terminal 5,3/30/2016,1000 - 1100,10,41,17,43,14,43,245,136,34,0,0,0,0,30,445,2,19
ORD,Terminal 5,3/30/2016,1100 - 1200,8,24,14,35,11,35,423,145,2,0,0,0,0,17,587,3,17
ORD,Terminal 5,3/30/2016,1200 - 1300,1,7,9,20,7,20,137,18,0,0,0,0,0,2,157,1,22
ORD,Terminal 5,3/30/2016,1300 - 1400,20,167,45,166,33,167,887,403,206,100,73,79,153,108,2009,10,28
ORD,Terminal 5,3/30/2016,1400 - 1500,15,139,55,157,37,157,511,168,133,81,77,51,110,42,1173,5,29
ORD,Terminal 5,3/30/2016,1500 - 1600,21,135,68,144,40,144,619,363,177,72,85,185,122,68,1691,10,30
ORD,Terminal 5,3/30/2016,1600 - 1700,19,128,69,133,37,133,510,301,280,70,46,199,42,61,1509,8,28
ORD,Terminal 5,3/30/2016,1700 - 1800,16,56,15,53,16,56,388,238,98,5,0,0,0,31,760,6,11
ORD,Terminal 5,3/30/2016,1800 - 1900,10,26,15,35,12,35,365,120,36,0,0,0,0,15,536,3,22
ORD,Terminal 5,3/30/2016,1900 - 2000,10,34,13,35,11,35,312,111,11,0,0,0,0,36,470,2,20
ORD,Terminal 5,3/30/2016,2000 - 2100,20,74,27,78,23,78,518,342,300,66,37,0,0,47,1310,7,17
ORD,Terminal 5,3/30/2016,2100 - 2200,8,22,12,21,8,22,381,27,0,0,0,0,0,15,423,3,9
ORD,Terminal 5,3/30/2016,2200 - 2300,18,54,27,56,22,56,166,121,72,47,0,0,0,24,430,2,8
ORD,Terminal 5,3/30/2016,2300 - 0000,5,15,10,19,6,19,225,6,0,0,0,0,0,12,243,2,6
ORD,Terminal 5,3/31/2016,0000 - 0100,20,40,27,43,23,43,29,68,36,0,0,0,0,5,138,1,5
ORD,Terminal 5,3/31/2016,0100 - 0200,11,25,17,30,13,30,76,49,0,0,0,0,0,7,132,1,5
ORD,Terminal 5,3/31/2016,0500 - 0600,17,53,25,55,20,55,71,33,30,16,0,0,0,5,155,1,6
ORD,Terminal 5,3/31/2016,0600 - 0700,2,14,18,49,14,49,152,43,31,15,0,0,0,5,246,2,8
ORD,Terminal 5,3/31/2016,0700 - 0800,18,68,38,69,30,69,100,68,61,62,32,0,0,17,340,1,8
ORD,Terminal 5,3/31/2016,0900 - 1000,5,41,26,68,18,68,365,112,121,64,14,0,0,22,698,4,16
ORD,Terminal 5,3/31/2016,1000 - 1100,10,34,24,42,18,42,108,59,56,0,0,0,0,5,228,1,17
ORD,Terminal 5,3/31/2016,1100 - 1200,8,19,12,32,9,32,305,34,2,0,0,0,0,15,356,2,18
ORD,Terminal 5,3/31/2016,1300 - 1400,7,33,13,37,10,37,693,186,23,0,0,0,0,48,950,6,25
ORD,Terminal 5,3/31/2016,1400 - 1500,18,90,31,97,26,97,533,417,274,118,97,17,0,58,1514,6,31
ORD,Terminal 5,3/31/2016,1500 - 1600,12,73,30,77,19,77,836,413,156,67,103,0,0,48,1623,8,24
ORD,Terminal 5,3/31/2016,1600 - 1700,10,62,32,64,21,64,947,320,229,287,15,0,0,96,1894,9,35
ORD,Terminal 5,3/31/2016,1700 - 1800,9,41,17,41,12,41,558,224,51,0,0,0,0,33,866,6,33
ORD,Terminal 5,3/31/2016,1800 - 1900,13,33,17,35,14,35,1180,846,43,0,0,0,0,67,2136,13,26
ORD,Terminal 5,3/31/2016,1900 - 2000,13,36,11,34,12,36,944,369,54,0,0,0,0,40,1407,7,27
ORD,Terminal 5,3/31/2016,2000 - 2100,19,40,11,40,16,40,196,129,40,0,0,0,0,11,376,2,17
ORD,Terminal 5,3/31/2016,2100 - 2200,7,15,10,12,7,15,172,0,0,0,0,0,0,5,177,1,3
ORD,Terminal 5,3/31/2016,2300 - 0000,10,39,19,39,14,39,195,99,24,0,0,0,0,12,330,2,8
ORD,Terminal 5,4/1/2016,0000 - 0100,19,50,30,62,24,62,89,105,77,13,2,0,0,13,299,2,6
ORD,Terminal 5,4/1/2016,0500 - 0600,15,33,20,40,17,40,66,58,20,0,0,0,0,3,147,1,7
ORD,Terminal 5,4/1/2016,0600 - 0700,3,19,16,38,12,38,155,70,25,0,0,0,0,7,257,1,10
ORD,Terminal 5,4/1/2016,0700 - 0800,4,11,5,12,5,12,29,0,0,0,0,0,0,1,30,1,2
ORD,Terminal 5,4/1/2016,0900 - 1000,4,42,16,43,13,43,434,177,77,0,0,0,0,19,707,4,17
ORD,Terminal 5,4/1/2016,1000 - 1100,4,28,14,31,9,31,297,107,4,0,0,0,0,13,421,2,18
ORD,Terminal 5,4/1/2016,1100 - 1200,9,24,13,29,11,29,673,171,0,0,0,0,0,36,880,5,17
ORD,Terminal 5,4/1/2016,1200 - 1300,1,10,4,10,3,10,170,0,0,0,0,0,0,5,175,1,24
ORD,Terminal 5,4/1/2016,1300 - 1400,7,51,15,56,11,56,1161,271,83,21,0,0,0,67,1603,8,27
ORD,Terminal 5,4/1/2016,1400 - 1500,8,77,35,81,22,81,963,239,174,152,173,0,0,59,1760,7,28
ORD,Terminal 5,4/1/2016,1500 - 1600,10,63,32,78,19,78,735,159,70,109,90,0,0,40,1203,6,27
ORD,Terminal 5,4/1/2016,1600 - 1700,10,45,22,45,14,45,1070,543,146,0,0,0,0,62,1821,9,29
ORD,Terminal 5,4/1/2016,1700 - 1800,7,42,20,52,14,52,776,296,120,32,0,0,0,46,1270,7,22
ORD,Terminal 5,4/1/2016,1800 - 1900,10,43,27,77,15,77,1714,661,186,98,44,0,0,93,2796,14,29
ORD,Terminal 5,4/1/2016,1900 - 2000,15,75,39,88,25,88,574,562,121,112,168,0,0,56,1593,8,26
ORD,Terminal 5,4/1/2016,2000 - 2100,18,58,34,63,22,63,268,479,97,84,5,0,0,28,961,5,16
ORD,Terminal 5,4/1/2016,2100 - 2200,5,16,0,0,5,16,319,3,0,0,0,0,0,19,341,2,4
ORD,Terminal 5,4/2/2016,0000 - 0100,7,35,17,38,9,38,216,42,11,0,0,0,0,11,280,2,4
ORD,Terminal 5,4/2/2016,0100 - 0200,10,29,14,30,11,30,94,49,0,0,0,0,0,5,148,1,4
ORD,Terminal 5,4/2/2016,0400 - 0500,6,33,8,32,6,33,277,13,4,0,0,0,0,7,301,2,6
ORD,Terminal 5,4/2/2016,0500 - 0600,6,18,8,16,7,18,421,12,0,0,0,0,0,13,446,3,11
ORD,Terminal 5,4/2/2016,0700 - 0800,8,62,27,69,20,69,328,98,95,60,27,0,0,19,627,3,13
