zip,obese,bmi,pop,sex,age,pct_m_bach,pct_f_bach,households,income,urban,rural,population,p_urban
53585,NA,NA,192,male,05-17,10.3,14.6,883,50365,0,2215,2215,0
53586,NA,NA,198,male,05-17,13.1,19.5,920,53750,0,2284,2284,0
53587,14,83,114,male,05-17,12.6,12.3,502,55313,0,1290,1290,0
53588,16,85,344,male,05-17,29.5,31.2,1749,60377,0,4077,4077,0
53589,227,1378,1671,male,05-17,33.2,32.9,7913,71051,15521,3906,19427,0.7989396201163329
53590,441,2911,3666,male,05-17,41.3,42.4,15350,72317,32721,3573,36294,0.9015539758637792
53593,199,1867,2372,male,05-17,63.8,62.7,8837,99578,14872,4353,19225,0.7735760728218466
53594,35,184,384,male,05-17,15,21.2,2123,75306,3059,2085,5144,0.5946734059097978
53597,145,1541,2088,male,05-17,47.1,48.7,6944,98519,13713,3131,16844,0.8141177867489907
53598,27,212,149,male,05-17,45.5,35.9,1008,74244,2043,468,2511,0.8136200716845878
53599,NA,NA,12,male,05-17,0,0,23,31528,0,69,69,0
53702,NA,NA,0,male,05-17,0,0,13,NA,50,0,50,1
53703,25,191,508,male,05-17,66.3,69.8,15383,36631,27958,0,27958,1
53704,412,2158,2920,male,05-17,41.6,43.6,20525,55758,43785,249,44034,0.9943452786483172
53705,93,989,1273,male,05-17,76.8,75.4,11818,65385,23494,0,23494,1
53706,NA,NA,53,male,05-17,44.4,100,112,12333,5133,0,5133,1
53711,413,2623,4094,male,05-17,61.7,57.9,20204,74725,43576,2152,45728,0.9529391182645206
53713,395,1468,2248,male,05-17,28.1,28.5,9963,38843,22138,8,22146,0.9996387609500587
53714,161,800,1275,male,05-17,31.5,30.8,7369,56148,16463,0,16463,1
53715,27,168,279,male,05-17,56.6,58.2,5296,30019,12136,0,12136,1
53716,142,903,1471,male,05-17,40.6,43.8,8086,67268,18419,0,18419,1
53717,71,596,948,male,05-17,78.8,65.1,6174,77609,11962,0,11962,1
53718,110,586,691,male,05-17,56.1,50.6,5742,75225,11078,675,11753,0.9425678550157407
53719,237,1654,2539,male,05-17,59.2,60.9,13849,77514,28462,25,28487,0.9991224067118335
53726,14,162,212,male,05-17,90.2,91.8,2387,40712,5177,0,5177,1
53792,NA,NA,0,male,05-17,NA,NA,0,NA,0,0,0,NA
53801,NA,NA,92,male,05-17,10.6,14.1,378,49643,0,878,878,0
53802,NA,NA,0,male,05-17,0,0,21,15417,0,58,58,0
53803,NA,NA,158,male,05-17,15.2,17.1,513,49554,0,1306,1306,0
53804,NA,NA,126,male,05-17,8.1,13.9,526,49107,0,1372,1372,0
53805,75,284,394,male,05-17,10.1,18.6,2106,40714,3261,2008,5269,0.618903017650408
53806,NA,NA,135,male,05-17,11.5,14.7,734,49688,0,1831,1831,0
53807,NA,NA,386,male,05-17,19.3,26.4,1884,63396,0,4843,4843,0
53808,NA,NA,98,male,05-17,13.7,13.7,485,54779,0,1049,1049,0
53809,14,85,385,male,05-17,15.4,18.6,1566,56714,0,4120,4120,0
53810,NA,NA,45,male,05-17,11.3,18.3,152,53333,0,429,429,0
53811,NA,NA,243,male,05-17,17.7,37.1,1255,59770,0,3371,3371,0
53813,NA,NA,573,male,05-17,19.2,20.2,2335,51250,3688,2387,6075,0.6070781893004116
53816,NA,NA,112,male,05-17,11.6,14.5,271,51250,0,810,810,0
53817,NA,NA,5,male,05-17,16.4,20.8,69,48472,0,205,205,0
53818,15,85,794,male,05-17,31.7,34.8,5347,46345,11236,3855,15091,0.7445497316281228
53820,NA,NA,314,male,05-17,16.3,20.5,981,55583,0,2532,2532,0
53821,26,164,643,male,05-17,16.4,16.4,3371,46345,6255,2201,8456,0.7397114474929044
53825,NA,NA,103,male,05-17,10.5,22.3,176,47500,0,487,487,0
53826,10,53,136,male,05-17,10.6,11.8,459,49375,0,1332,1332,0
53827,NA,NA,12,male,05-17,5.7,15.9,92,68750,0,292,292,0
53901,99,450,1139,male,05-17,16.2,19.3,6070,49606,10146,4299,14445,0.7023883696780893
53910,13,70,216,male,05-17,8.7,13.2,1422,35324,0,3508,3508,0
53911,NA,NA,128,male,05-17,19.8,25.3,514,79118,0,1351,1351,0
53913,144,736,1832,male,05-17,21.4,23.4,8643,48556,14890,4991,19881,0.748956289925054
53916,169,813,1998,male,05-17,16.4,20.9,9246,50706,17833,4674,22507,0.7923312747145332
53919,NA,NA,264,male,05-17,14.8,18.3,1008,66161,0,2629,2629,0
53920,NA,NA,17,male,05-17,15.8,13,185,53438,0,414,414,0
53922,NA,NA,70,male,05-17,6.4,16.8,384,66458,0,1036,1036,0
53923,22,72,177,male,05-17,13.1,15.9,729,63594,0,2098,2098,0
53924,NA,NA,152,male,05-17,10.8,14.8,586,52375,0,1360,1360,0
53925,65,408,681,male,05-17,28.2,29.7,3198,66218,4920,2861,7781,0.6323094717902583
53926,NA,NA,224,male,05-17,7.7,12.3,493,53669,0,1628,1628,0
53928,NA,NA,7,male,05-17,0,11.9,46,64500,0,128,128,0
53929,14,67,228,male,05-17,12,17.1,1058,50272,0,2782,2782,0
53930,10,43,124,male,05-17,11.6,13.7,505,56435,0,1285,1285,0
53931,NA,NA,13,male,05-17,16.7,15.9,92,66364,0,237,237,0
53932,22,128,221,male,05-17,19.8,27.6,978,67222,1703,870,2573,0.6618732996502138
53933,14,57,172,male,05-17,10.9,19,1256,52865,0,4117,4117,0
53934,15,99,279,male,05-17,9.6,15.1,1819,36775,0,4396,4396,0
53935,NA,NA,27,male,05-17,14.7,15.4,117,51250,0,307,307,0
53936,NA,NA,92,male,05-17,3.6,13.3,586,45152,0,1610,1610,0
53937,NA,NA,125,male,05-17,13.2,17.2,358,54615,0,1053,1053,0
53939,NA,NA,27,male,05-17,14.3,12,111,48438,0,244,244,0
53941,NA,NA,395,male,05-17,17.2,21.4,1180,57083,0,2932,2932,0
53943,NA,NA,81,male,05-17,11.5,13.2,392,52500,0,1065,1065,0
53944,11,40,180,male,05-17,9.8,15.3,821,47022,0,2224,2224,0
53946,NA,NA,469,male,05-17,15.8,16.8,1786,54735,0,4386,4386,0
53947,NA,NA,5,male,05-17,4,3.9,78,47857,0,137,137,0
53948,30,109,536,male,05-17,12.4,15.8,3205,48117,4401,4013,8414,0.5230568100784407
53949,25,83,405,male,05-17,9.8,14.7,2591,46298,0,6011,6011,0
53950,12,50,404,male,05-17,9,18,1915,52526,0,5449,5449,0
53951,20,58,212,male,05-17,11,19.1,897,50819,0,2601,2601,0
53952,11,59,235,male,05-17,9.1,13.7,1324,49744,0,4377,4377,0
53953,NA,NA,26,male,05-17,0,4.2,103,40893,0,282,282,0
53954,50,244,648,male,05-17,18.1,21.4,2844,66358,245,6681,6926,0.03537395321975166
53955,55,287,442,male,05-17,22.1,24.6,2397,73808,0,5692,5692,0
53956,24,130,335,male,05-17,13.1,14.7,1292,55153,0,3397,3397,0
53959,44,188,1243,male,05-17,19,20.7,5329,56525,9190,4194,13384,0.6866407650926479
53960,27,164,375,male,05-17,12.6,23.2,1429,64507,0,3268,3268,0
53961,NA,NA,81,male,05-17,14.5,22.9,319,63162,0,837,837,0
53963,18,104,752,male,05-17,12.2,17.9,4877,55799,11373,2537,13910,0.8176132278936017
53964,NA,NA,401,male,05-17,13.5,17.9,1417,49390,0,3604,3604,0
53965,65,306,672,male,05-17,16.2,22.1,4265,49247,4342,6056,10398,0.41758030390459705
53968,10,47,254,male,05-17,9.9,14.1,959,48125,0,2329,2329,0
53969,NA,NA,10,male,05-17,12.3,11.4,114,54375,0,419,419,0
54001,NA,NA,671,male,05-17,21.5,19.4,3208,54426,2832,5323,8155,0.34727161250766403
54002,NA,NA,707,male,05-17,15.8,20.7,2590,63342,3977,2301,6278,0.6334820006371455
54003,NA,NA,88,male,05-17,22,24.8,343,75208,0,1013,1013,0
54004,NA,NA,296,male,05-17,14.5,13.8,941,51850,0,2317,2317,0
54005,NA,NA,307,male,05-17,10.6,15.5,1274,56645,0,3056,3056,0
54006,NA,NA,46,male,05-17,11.5,16.3,301,46850,0,743,743,0
54007,NA,NA,113,male,05-17,6.8,26.3,484,56591,0,1188,1188,0
54009,NA,NA,233,male,05-17,21.3,24.2,1006,69310,705,1804,2509,0.28098844161020325
54010,NA,NA,0,male,05-17,0,0,16,NA,50,0,50,1
54011,NA,NA,659,male,05-17,17.5,21.2,2599,72659,2773,4046,6819,0.40665786772254
54013,NA,NA,360,male,05-17,14,21.3,1339,56958,0,3475,3475,0
54014,NA,NA,222,male,05-17,15.5,23.3,856,72500,0,2232,2232,0
54015,NA,NA,303,male,05-17,20.3,32.7,1322,74071,1854,1732,3586,0.517010596765198
54016,NA,NA,3117,male,05-17,45.9,46.5,12137,89518,19201,10907,30108,0.6377374784110535
54017,NA,NA,1718,male,05-17,22.6,26.5,6552,69575,8275,8468,16743,0.49423639730036434
54020,NA,NA,668,male,05-17,24.8,25.1,2794,61198,2888,4372,7260,0.3977961432506887
54021,NA,NA,771,male,05-17,28.6,25.4,2514,83858,4152,2470,6622,0.6270009060706735
54022,NA,NA,1488,male,05-17,35.9,44.4,8211,67107,15351,7007,22358,0.6865998747651847
54023,NA,NA,437,male,05-17,28.2,33.4,1492,82500,0,3833,3833,0
54024,NA,NA,298,male,05-17,23,24.3,2112,50735,0,4811,4811,0
54025,NA,NA,780,male,05-17,21.4,30.2,2651,75943,2604,4260,6864,0.3793706293706294
54026,NA,NA,198,male,05-17,14.4,27.2,770,59405,0,1809,1809,0
54027,NA,NA,84,male,05-17,16.2,20.1,351,69583,0,989,989,0
54028,NA,NA,166,male,05-17,19.6,21,920,53250,0,2493,2493,0
54082,NA,NA,217,male,05-17,37,57.3,511,115417,276,1420,1696,0.16273584905660377
54101,22,115,218,male,05-17,12.5,18.6,1067,66597,0,2751,2751,0
54102,NA,NA,41,male,05-17,10.8,7.2,425,35469,0,875,875,0
54103,NA,NA,20,male,05-17,8.5,20.9,205,44219,0,418,418,0
54104,NA,NA,37,male,05-17,6.8,9,569,40842,0,1051,1051,0
54106,32,222,571,male,05-17,11.1,14.4,2024,62955,0,4997,4997,0
54107,12,83,395,male,05-17,14.7,17,1373,57634,78,3649,3727,0.02092836061175208
54110,20,105,539,male,05-17,15.2,23.4,2051,65916,2968,2370,5338,0.5560134881978269
54111,NA,NA,160,male,05-17,15.1,17.3,942,60357,515,1617,2132,0.24155722326454035
54112,NA,NA,193,male,05-17,8.2,17,1045,51620,0,2284,2284,0
54113,20,169,238,male,05-17,18.8,19.7,1378,67863,3325,0,3325,1
54114,11,71,342,male,05-17,15.5,14.7,2435,44273,0,5178,5178,0
54115,194,1568,4277,male,05-17,35.2,35.5,17173,73278,31938,9240,41178,0.7756083345475739
54119,NA,NA,69,male,05-17,18.9,31.5,241,40721,0,1083,1083,0
54120,NA,NA,5,male,05-17,3.1,7.4,110,45833,0,245,245,0
54121,NA,NA,264,male,05-17,22.7,19.8,1391,50491,0,2982,2982,0
54123,NA,NA,33,male,05-17,12.6,20,103,65313,0,238,238,0
54124,28,150,254,male,05-17,7.8,15.8,1528,45962,0,3881,3881,0
54125,NA,NA,37,male,05-17,10.1,13.4,276,33125,0,519,519,0
54126,10,95,410,male,05-17,13,15.3,1400,69375,0,3625,3625,0
54127,NA,NA,36,male,05-17,0,0,20,NA,0,76,76,0
54128,NA,NA,122,male,05-17,13,14.4,639,52321,0,1778,1778,0
54129,14,94,231,male,05-17,12.3,21.1,1386,60318,0,3477,3477,0
54130,129,991,2369,male,05-17,19,25.6,10193,64663,16899,8209,25108,0.6730524135733631
54135,NA,NA,354,male,05-17,20.1,16.8,987,38906,0,3096,3096,0
54136,41,297,794,male,05-17,21.8,25.4,2710,48268,6406,0,6406,1
54137,10,38,74,male,05-17,15.9,16.4,472,56324,0,1115,1115,0
54138,NA,NA,46,male,05-17,19.8,21.4,421,47578,0,821,821,0
54139,48,187,234,male,05-17,13.7,13.4,1245,62702,0,3096,3096,0
54140,43,291,750,male,05-17,22.6,20.7,3897,59367,8533,0,8533,1
54141,23,105,293,male,05-17,12.4,22.9,853,61637,132,2417,2549,0.05178501373087485
54143,NA,NA,1245,male,05-17,13.5,16.7,6888,43197,10862,4363,15225,0.713431855500821
54149,NA,NA,75,male,05-17,10.2,17.4,611,44850,0,1184,1184,0
54150,NA,NA,162,male,05-17,4.3,15.5,353,33646,0,1037,1037,0
54151,NA,NA,213,male,05-17,15,13,1507,49494,1634,1922,3556,0.4595050618672666
54153,64,287,627,male,05-17,13.8,18.7,2933,49135,4273,2979,7252,0.5892167677881963
54154,58,318,435,male,05-17,17.5,16,2374,52972,2621,2927,5548,0.472422494592646
54155,34,206,735,male,05-17,39.1,39.3,2629,61910,1615,3836,5451,0.2962759126765731
54156,NA,NA,126,male,05-17,8.6,12.4,705,39441,0,1535,1535,0
54157,16,55,536,male,05-17,18,11.3,2353,50462,3440,2546,5986,0.5746742398930839
54159,NA,NA,148,male,05-17,12.6,19.1,619,61146,0,1434,1434,0
54160,NA,NA,32,male,05-17,15.3,18.8,105,58036,0,253,253,0
54161,20,85,209,male,05-17,9,12.8,1247,50080,0,2696,2696,0
54162,83,462,914,male,05-17,19.6,21.3,3435,65777,3363,5702,9065,0.3709873138444567
54165,56,302,827,male,05-17,17.8,19,3066,63929,3500,4039,7539,0.46425255338904364
54166,NA,NA,1287,male,05-17,17.8,18.2,7336,49943,9934,7068,17002,0.5842842018586049
54169,18,172,277,male,05-17,46.4,48.9,1052,97969,2475,125,2600,0.9519230769230769
54170,24,179,368,male,05-17,13.3,19.2,1358,63167,0,3730,3730,0
54171,29,199,440,male,05-17,27.6,33.3,1332,86463,0,3362,3362,0
54173,19,189,296,male,05-17,28.2,35,1649,79795,2358,1737,4095,0.5758241758241758
54174,25,110,186,male,05-17,7.2,13.3,1294,46818,0,3013,3013,0
54175,NA,NA,55,male,05-17,19.1,18.3,477,54306,0,1018,1018,0
54177,NA,NA,151,male,05-17,12.1,17,1429,40098,0,2898,2898,0
54180,NA,NA,403,male,05-17,27,36.5,1255,75791,2524,337,2861,0.882209017825935
54201,13,60,456,male,05-17,16.6,14.6,2199,47152,3070,2275,5345,0.5743685687558466
54202,NA,NA,75,male,05-17,41.3,37.7,695,55256,0,1240,1240,0
54204,NA,NA,146,male,05-17,15.2,18.4,728,66548,0,1819,1819,0
54205,NA,NA,181,male,05-17,12.5,15.7,775,64896,0,2177,2177,0
54207,NA,NA,8,male,05-17,0,13.8,64,64643,0,176,176,0
54208,33,177,653,male,05-17,14.3,21.4,2357,71250,0,6061,6061,0
54209,NA,NA,47,male,05-17,44.4,37.2,610,66538,0,1195,1195,0
54210,NA,NA,63,male,05-17,45.3,43.3,426,61429,0,897,897,0
54211,NA,NA,19,male,05-17,56.3,58.7,140,82500,0,277,277,0
54212,NA,NA,98,male,05-17,58,58.9,491,74583,0,997,997,0
54213,NA,NA,171,male,05-17,9.8,14.9,534,56111,0,1276,1276,0
54214,NA,NA,9,male,05-17,13.4,12.3,110,53250,0,334,334,0
54216,41,195,458,male,05-17,17.6,16.6,2718,58333,2622,3654,6276,0.41778202676864246
54217,47,305,720,male,05-17,19,23,2793,67873,0,7405,7405,0
54220,NA,NA,3056,male,05-17,20.5,23.6,17063,47428,34405,5815,40220,0.855420188960716
54227,NA,NA,148,male,05-17,11.1,22.3,602,75156,0,1568,1568,0
54228,NA,NA,222,male,05-17,14.2,16.1,1087,58313,0,2682,2682,0
54229,19,189,335,male,05-17,18.7,22,1783,74245,912,3394,4306,0.21179749187180677
54230,NA,NA,474,male,05-17,11.9,21.5,1807,59961,0,4782,4782,0
54232,NA,NA,41,male,05-17,9.9,13.7,350,44167,0,779,779,0
54234,NA,NA,55,male,05-17,50.5,45.3,809,55388,0,1614,1614,0
54235,22,116,1143,male,05-17,26.3,28.7,8064,54777,8617,8586,17203,0.5009010056385514
54241,NA,NA,1204,male,05-17,16.9,17.7,6504,44315,11955,2929,14884,0.8032115022843321
54245,NA,NA,229,male,05-17,15.2,18.8,884,58750,0,2259,2259,0
54246,NA,NA,59,male,05-17,38.6,48.4,399,58542,0,708,708,0
54247,NA,NA,135,male,05-17,18.1,20.6,918,67037,0,2339,2339,0
54301,150,808,1903,male,05-17,34.8,33.3,9207,55798,22742,0,22742,1
54302,271,988,2782,male,05-17,18.4,23.1,12914,39676,30611,0,30611,1
54303,220,894,2483,male,05-17,15.7,18,11946,38658,26995,46,27041,0.9982988794793092
54304,188,817,2284,male,05-17,23.1,23.2,12479,47439,28153,0,28153,1
54307,NA,NA,0,male,05-17,0,NA,0,NA,1092,0,1092,1
54311,196,1131,2826,male,05-17,30,33,13398,61119,29491,4089,33580,0.8782310899344848
54313,215,1723,3646,male,05-17,32.6,33.7,14440,79744,30481,5416,35897,0.8491238822185698
54401,383,2047,2315,male,05-17,28.4,26.7,13147,47627,24926,5776,30702,0.8118689336199596
54403,308,1619,2189,male,05-17,25.6,27.1,10472,47827,19155,5117,24272,0.7891809492419248
54405,53,217,426,male,05-17,12.2,11.7,1122,43750,2138,894,3032,0.7051451187335093
54406,NA,NA,319,male,05-17,27.4,30.8,1340,65565,0,3469,3469,0
54407,NA,NA,147,male,05-17,31.9,33.6,604,67292,0,1515,1515,0
54408,13,52,104,male,05-17,5.7,13.6,439,47656,0,1068,1068,0
54409,219,864,1164,male,05-17,18.6,15.8,5732,42903,8158,5080,13238,0.6162562320592234
54410,27,158,246,male,05-17,12.1,20.4,829,61595,0,2392,2392,0
54411,62,296,624,male,05-17,11,16.9,1894,57031,0,5406,5406,0
54412,18,122,195,male,05-17,11.8,20.8,840,61554,0,2181,2181,0
54413,NA,NA,3,male,05-17,6.1,11.9,70,44167,0,191,191,0
54414,50,257,299,male,05-17,10.3,16.2,1259,52740,0,3404,3404,0
54416,10,35,186,male,05-17,7.3,13.6,683,36336,0,1684,1684,0
54417,NA,NA,0,male,05-17,0,0,18,33333,0,46,46,0
54418,21,60,66,male,05-17,8.9,12.8,396,57000,0,1080,1080,0
54420,15,73,165,male,05-17,14.6,24.8,465,51625,0,1307,1307,0
54421,44,201,363,male,05-17,7,10,1249,52813,1828,1627,3455,0.5290882778581766
54422,NA,NA,166,male,05-17,4.2,7.7,377,48958,0,1209,1209,0
54423,NA,NA,201,male,05-17,25.7,23.1,860,74500,0,2343,2343,0
54424,15,69,116,male,05-17,18.3,18.3,725,61080,0,1651,1651,0
54425,29,123,242,male,05-17,5.3,12.9,785,53884,0,2036,2036,0
54426,68,345,553,male,05-17,10.2,18.5,1612,61302,0,4479,4479,0
54427,15,84,63,male,05-17,9.2,11.5,477,51719,0,1099,1099,0
54428,17,47,64,male,05-17,12.7,20.4,464,41797,0,1127,1127,0
54430,NA,NA,14,male,05-17,24.5,4.3,54,66250,0,135,135,0
54433,19,68,148,male,05-17,12.5,15.7,723,45815,0,1845,1845,0
54435,11,58,151,male,05-17,13.2,14.7,945,53355,0,2010,2010,0
54436,21,54,284,male,05-17,8.2,10.6,775,50433,0,2203,2203,0
54437,18,83,315,male,05-17,9.8,19.2,1100,51181,0,3077,3077,0
54440,45,199,247,male,05-17,10.2,19.6,1212,60323,0,2964,2964,0
54441,NA,NA,85,male,05-17,25,30.5,323,78125,562,266,828,0.678743961352657
54442,NA,NA,184,male,05-17,15.4,15.1,417,57083,0,1177,1177,0
54443,12,72,143,male,05-17,15.8,19.4,896,58000,0,2137,2137,0
54446,27,124,372,male,05-17,9.3,13.5,1134,55667,0,3123,3123,0
54447,NA,NA,49,male,05-17,15.5,14.5,214,44000,0,498,498,0
54448,59,330,384,male,05-17,15.5,21,1657,70120,0,4249,4249,0
54449,237,1461,2264,male,05-17,28.4,28.9,11526,54167,18859,7559,26418,0.7138693315163903
54450,NA,NA,48,male,05-17,3.8,13,164,39375,0,436,436,0
54451,141,756,1079,male,05-17,12.1,16.6,5084,50389,4046,7709,11755,0.344193960017014
54452,256,1173,1689,male,05-17,15.5,18,8140,56498,10282,9078,19360,0.531095041322314
54454,10,62,125,male,05-17,7.5,14.3,539,52083,0,1279,1279,0
54455,224,1331,1648,male,05-17,25.9,29.6,6932,73324,9327,7702,17029,0.547712725350872
54456,19,81,515,male,05-17,11.6,15.7,2553,47177,0,6085,6085,0
54457,104,468,649,male,05-17,15.2,14.9,3571,49867,2253,6286,8539,0.26384822578756295
54458,NA,NA,3,male,05-17,32.1,24.2,37,46250,0,124,124,0
54459,12,83,103,male,05-17,14.8,13.8,528,44375,0,1148,1148,0
54460,21,82,245,male,05-17,9.2,14.1,983,43080,0,2746,2746,0
54462,NA,NA,14,male,05-17,4.5,10.1,172,41667,0,348,348,0
54463,NA,NA,59,male,05-17,19.2,16.9,259,53438,0,684,684,0
54465,NA,NA,26,male,05-17,8.1,10.2,299,37014,0,536,536,0
54466,36,149,230,male,05-17,14.3,20,1194,51223,0,2815,2815,0
54467,42,267,1186,male,05-17,33.4,31.7,5649,61388,11862,1773,13635,0.8699669966996699
54469,22,125,114,male,05-17,24.3,23.6,681,49602,1726,66,1792,0.9631696428571429
54470,26,141,212,male,05-17,12.3,15.9,905,48259,0,2068,2068,0
54471,30,152,142,male,05-17,18.6,25.7,696,70833,44,1810,1854,0.023732470334412083
54473,16,59,232,male,05-17,13.4,16.6,1106,53688,0,2700,2700,0
54474,39,264,369,male,05-17,19.4,26.3,1678,53883,4019,0,4019,1
54475,16,71,161,male,05-17,11.5,16.7,682,62614,0,1482,1482,0
54476,248,1460,1637,male,05-17,23.5,27.2,7553,60633,17161,1419,18580,0.9236275565123789
54479,46,235,557,male,05-17,10.8,17.3,1468,54787,0,4119,4119,0
54480,15,82,99,male,05-17,12.3,10,577,49276,0,1332,1332,0
54481,78,374,1685,male,05-17,33,36.3,11525,47423,27382,1958,29340,0.9332651670074983
54482,21,188,811,male,05-17,30.2,33.2,3809,65135,4979,3976,8955,0.5560022333891681
54484,44,356,594,male,05-17,15.7,20.7,1963,64261,0,4984,4984,0
54485,NA,NA,32,male,05-17,17.9,15.6,146,38333,0,322,322,0
54486,20,44,175,male,05-17,8.7,16.4,1006,45427,0,2290,2290,0
54487,30,151,587,male,05-17,16.7,17.3,4467,50792,2926,6668,9594,0.3049822805920367
54488,14,62,121,male,05-17,5.7,8.1,463,51146,0,1262,1262,0
54489,NA,NA,126,male,05-17,10.5,15.7,654,59886,0,1550,1550,0
54490,10,39,69,male,05-17,13.1,15.1,365,53542,0,893,893,0
54491,14,72,79,male,05-17,11.6,11.1,756,40875,0,1652,1652,0
54493,NA,NA,37,male,05-17,9.2,12.8,265,44205,0,668,668,0
54494,305,1669,2137,male,05-17,19.3,20,11741,54200,20149,6977,27126,0.7427928924279289
54495,138,535,671,male,05-17,11.8,14.9,3446,38304,5041,2596,7637,0.6600759460521147
54498,12,65,279,male,05-17,4.6,9.1,881,47056,0,2421,2421,0
54499,51,188,282,male,05-17,14.7,16,1209,48750,0,3223,3223,0
54501,71,460,1456,male,05-17,23.3,26.1,8224,53750,9010,11009,20019,0.45007243119036916
54511,NA,NA,92,male,05-17,9.3,14,554,46310,0,1216,1216,0
54512,NA,NA,16,male,05-17,41.6,36,427,49866,0,833,833,0
54513,NA,NA,38,male,05-17,10.9,10.3,200,45227,0,478,478,0
54514,12,62,152,male,05-17,15.2,15.9,841,49965,0,1717,1717,0
54515,12,30,33,male,05-17,7.2,11.8,214,43000,0,472,472,0
54517,NA,NA,0,male,05-17,23.6,6.7,43,34464,0,112,112,0
54519,NA,NA,72,male,05-17,19.3,29.8,627,46719,0,1231,1231,0
54520,NA,NA,389,male,05-17,11.3,16.2,1939,41193,0,4141,4141,0
54521,26,152,444,male,05-17,23.7,27,3804,45609,0,7509,7509,0
54524,NA,NA,52,male,05-17,15,18.9,361,47236,0,670,670,0
54525,NA,NA,22,male,05-17,11.8,15.9,119,39821,226,53,279,0.8100358422939068
54526,NA,NA,90,male,05-17,10.1,16.1,355,42431,0,919,919,0
54527,NA,NA,76,male,05-17,12.4,12.4,461,35982,0,1081,1081,0
54529,NA,NA,64,male,05-17,25.1,21,479,54554,0,1133,1133,0
54530,NA,NA,53,male,05-17,7.4,10.2,359,39034,0,868,868,0
54531,14,42,132,male,05-17,24.3,39.2,580,60000,0,1454,1454,0
54534,47,155,144,male,05-17,16,19.7,1150,36250,1281,1178,2459,0.5209434729564864
54536,NA,NA,8,male,05-17,16.1,15.3,103,26806,0,184,184,0
54537,NA,NA,37,male,05-17,10.3,15.4,213,45375,0,561,561,0
54538,27,78,192,male,05-17,29.6,19.7,1509,28255,0,3137,3137,0
54539,NA,NA,28,male,05-17,19.4,29.2,564,47917,0,1383,1383,0
54540,NA,NA,33,male,05-17,34.1,22,463,43523,0,947,947,0
54541,NA,NA,105,male,05-17,13,19.8,481,50644,0,1552,1552,0
54542,NA,NA,10,male,05-17,6.3,6.5,219,29471,0,470,470,0
54545,NA,NA,33,male,05-17,43.5,36,481,57639,0,736,736,0
54546,NA,NA,121,male,05-17,10.8,12,535,36713,0,1266,1266,0
54547,NA,NA,96,male,05-17,24.3,20.5,792,42500,0,1392,1392,0
54548,27,153,248,male,05-17,34.3,31.2,2120,55045,0,4626,4626,0
54550,NA,NA,55,male,05-17,23.6,26.6,274,40962,398,287,685,0.581021897810219
54552,29,142,262,male,05-17,18.1,16.2,2060,44036,0,4416,4416,0
54554,NA,NA,60,male,05-17,22.2,28.9,495,43162,0,1120,1120,0
54555,47,166,246,male,05-17,18.8,18.2,2309,47064,0,4872,4872,0
54556,16,83,117,male,05-17,9.8,13,582,43918,0,1298,1298,0
54557,NA,NA,91,male,05-17,37.5,40.2,471,57279,0,925,925,0
54558,NA,NA,75,male,05-17,21.9,25.6,997,39707,0,2177,2177,0
54559,NA,NA,71,male,05-17,10.5,17.6,344,44318,0,795,795,0
54560,NA,NA,18,male,05-17,18.7,42.1,285,61198,0,589,589,0
54561,NA,NA,0,male,05-17,72,16.7,6,NA,0,35,35,0
54562,NA,NA,85,male,05-17,38.2,38.2,855,52863,0,1948,1948,0
54563,NA,NA,67,male,05-17,13.2,24.8,311,46023,0,720,720,0
54564,NA,NA,23,male,05-17,4.1,7.4,196,52500,0,387,387,0
54565,NA,NA,3,male,05-17,24.1,25,33,NA,0,60,60,0
54566,NA,NA,101,male,05-17,8.9,17.5,590,47625,0,1496,1496,0
54568,33,192,560,male,05-17,23.4,23.1,2357,39678,0,5198,5198,0
54601,191,1396,3043,male,05-17,37.7,39.2,20046,47362,44274,5008,49282,0.8983807475345968
54603,81,456,968,male,05-17,20.8,21.2,6352,45678,14305,0,14305,1
54610,NA,NA,80,male,05-17,20.3,20,713,55673,0,1624,1624,0
54611,NA,NA,113,male,05-17,17.7,21.9,489,50625,0,1307,1307,0
54612,56,204,597,male,05-17,15.6,20.5,1905,52917,2993,2159,5152,0.5809394409937888
54613,NA,NA,72,male,05-17,8.4,9.1,809,42067,0,1826,1826,0
54614,22,110,311,male,05-17,12.7,21.9,1116,62241,0,2947,2947,0
54615,20,95,777,male,05-17,12,16.3,4031,51943,5677,5065,10742,0.5284863153975051
54616,20,103,270,male,05-17,11.8,14.5,989,49291,0,2601,2601,0
54618,10,47,195,male,05-17,10.2,14.6,796,60313,0,2262,2262,0
